dataset_id,pair_id,domain,scenario,artifact_type,old_path,new_path,old_sha256,new_sha256,old_size_bytes,new_size_bytes,block_size_bytes,compressed_uncompressed,compression_status_source,deployment_config_name,interruption_setting_name,seed,policy,strategy,dominant_operation,successfully_updates_a_to_b,completed,replay_validity,replay_errors,rollback_ready,budget_violation_count,transfer_size_bytes,network_bytes,peak_storage_bytes,peak_ram_bytes,install_time_s,total_time_s,flash_write_bytes,runtime_s,encoding_op_count,interruption_scenario_count,checkpoint_resume_count,rollback_success_count,failed_recovery_count,final_replay_validity_all,max_recovery_cost_operations,max_extra_network_bytes,max_extra_flash_writes,operation_counts_raw,op_copy_count,op_delta_count,op_raw_insert_count,op_backup_count,op_checkpoint_count,op_verify_count,op_rollback_count,ab_enabled,ab_update_valid,ab_rollback_ready,slot_storage_bytes,slot_storage_violation,activation_success,boot_health_success,rollback_after_failed_boot,rollback_success,reboot_count,downtime_seconds,slot_switch_count
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_025,1,backup_safe_copy_delta,"keep:2, delta:485, raw_insert:10, backup:492",backup,False,False,True,,True,2,8112422,8112422,16178202,48926,37.966116,101.344413,16144384,5.749586,989,1,1,1,1,False,744,26346,49152,"{'backup': 492, 'delta': 485, 'keep': 2, 'raw_insert': 10}",2,485,10,492,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_050,1,backup_safe_copy_delta,"keep:2, delta:485, raw_insert:10, backup:492",backup,False,False,True,,True,2,8112422,8112422,16178202,48926,37.966116,101.344413,16144384,5.730418,989,1,1,1,1,False,494,0,0,"{'backup': 492, 'delta': 485, 'keep': 2, 'raw_insert': 10}",2,485,10,492,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_075,1,backup_safe_copy_delta,"keep:2, delta:485, raw_insert:10, backup:492",backup,False,False,True,,True,2,8112422,8112422,16178202,48926,37.966116,101.344413,16144384,5.747688,989,1,1,1,1,False,249,14661,32768,"{'backup': 492, 'delta': 485, 'keep': 2, 'raw_insert': 10}",2,485,10,492,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_025,1,blockwise_bsdiff,"keep:2, delta:492, raw_insert:3",delta,False,False,True,,False,2,8142013,8142013,8164889,49718,30.465382,94.074858,8097792,2.786807,497,1,1,0,1,False,372,0,0,"{'delta': 492, 'keep': 2, 'raw_insert': 3}",2,492,3,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_050,1,blockwise_bsdiff,"keep:2, delta:492, raw_insert:3",delta,False,False,True,,False,2,8142013,8142013,8164889,49718,30.465382,94.074858,8097792,2.795931,497,1,1,0,1,False,252,85848,65536,"{'delta': 492, 'keep': 2, 'raw_insert': 3}",2,492,3,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_075,1,blockwise_bsdiff,"keep:2, delta:492, raw_insert:3",delta,False,False,True,,False,2,8142013,8142013,8164889,49718,30.465382,94.074858,8097792,2.798566,497,1,1,0,1,False,127,46389,49152,"{'delta': 492, 'keep': 2, 'raw_insert': 3}",2,492,3,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_025,1,copy_delta,"keep:2, delta:485, raw_insert:10",delta,False,False,True,,False,2,8053598,8053598,8131610,48926,29.919524,92.838259,8097792,2.98312,497,1,1,0,1,False,372,0,0,"{'delta': 485, 'keep': 2, 'raw_insert': 10}",2,485,10,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_050,1,copy_delta,"keep:2, delta:485, raw_insert:10",delta,False,False,True,,False,2,8053598,8053598,8131610,48926,29.919524,92.838259,8097792,2.977476,497,1,1,0,1,False,252,85848,65536,"{'delta': 485, 'keep': 2, 'raw_insert': 10}",2,485,10,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_075,1,copy_delta,"keep:2, delta:485, raw_insert:10",delta,False,False,True,,False,2,8053598,8053598,8131610,48926,29.919524,92.838259,8097792,2.984794,497,1,1,0,1,False,127,46389,49152,"{'delta': 485, 'keep': 2, 'raw_insert': 10}",2,485,10,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_025,1,copy_only,"keep:2, raw_insert:495",raw_insert,False,False,True,,False,2,18991939,18991939,8164889,16384,8.097792,156.472315,8097792,0.368019,497,1,1,0,1,False,372,0,0,"{'keep': 2, 'raw_insert': 495}",2,0,495,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_050,1,copy_only,"keep:2, raw_insert:495",raw_insert,False,False,True,,False,2,18991939,18991939,8164889,16384,8.097792,156.472315,8097792,0.368816,497,1,1,0,1,False,252,153700,65536,"{'keep': 2, 'raw_insert': 495}",2,0,495,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_075,1,copy_only,"keep:2, raw_insert:495",raw_insert,False,False,True,,False,2,18991939,18991939,8164889,16384,8.097792,156.472315,8097792,0.369068,497,1,1,0,1,False,127,115275,49152,"{'keep': 2, 'raw_insert': 495}",2,0,495,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_025,1,deployment_aware_greedy,"keep:2, delta:485, raw_insert:10, backup:492",backup,False,False,True,,True,2,8112422,8112422,16178202,48926,37.966116,101.344413,16144384,150.604924,989,1,1,1,1,False,744,26346,49152,"{'backup': 492, 'delta': 485, 'keep': 2, 'raw_insert': 10}",2,485,10,492,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_050,1,deployment_aware_greedy,"keep:2, delta:485, raw_insert:10, backup:492",backup,False,False,True,,True,2,8112422,8112422,16178202,48926,37.966116,101.344413,16144384,150.728457,989,1,1,1,1,False,494,0,0,"{'backup': 492, 'delta': 485, 'keep': 2, 'raw_insert': 10}",2,485,10,492,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_075,1,deployment_aware_greedy,"keep:2, delta:485, raw_insert:10, backup:492",backup,False,False,True,,True,2,8112422,8112422,16178202,48926,37.966116,101.344413,16144384,150.80592,989,1,1,1,1,False,249,14661,32768,"{'backup': 492, 'delta': 485, 'keep': 2, 'raw_insert': 10}",2,485,10,492,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_025,1,full_replacement,"raw_insert:1, truncate:1",truncate,False,False,True,,False,3,18971605,18971605,35165035,8130560,8.13056,156.346224,8130560,0.144653,2,1,0,0,1,False,0,0,0,"{'raw_insert': 1, 'truncate': 1}",0,0,1,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_050,1,full_replacement,"raw_insert:1, truncate:1",truncate,False,False,True,,False,3,18971605,18971605,35165035,8130560,8.13056,156.346224,8130560,0.145591,2,1,0,0,1,False,0,0,0,"{'raw_insert': 1, 'truncate': 1}",0,0,1,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_075,1,full_replacement,"raw_insert:1, truncate:1",truncate,False,False,True,,False,3,18971605,18971605,35165035,8130560,8.13056,156.346224,8130560,0.139388,2,1,0,0,1,False,0,0,0,"{'raw_insert': 1, 'truncate': 1}",0,0,1,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_025,1,rsync_rolling_hash,"keep:2, raw_insert:495",raw_insert,False,False,True,,False,2,18991939,18991939,8164889,16384,8.097792,156.472315,8097792,2.193945,497,1,1,0,1,False,372,0,0,"{'keep': 2, 'raw_insert': 495}",2,0,495,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_050,1,rsync_rolling_hash,"keep:2, raw_insert:495",raw_insert,False,False,True,,False,2,18991939,18991939,8164889,16384,8.097792,156.472315,8097792,2.187024,497,1,1,0,1,False,252,153700,65536,"{'keep': 2, 'raw_insert': 495}",2,0,495,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_075,1,rsync_rolling_hash,"keep:2, raw_insert:495",raw_insert,False,False,True,,False,2,18991939,18991939,8164889,16384,8.097792,156.472315,8097792,2.189778,497,1,1,0,1,False,127,115275,49152,"{'keep': 2, 'raw_insert': 495}",2,0,495,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_025,1,whole_file_bsdiff,"delta:1, truncate:1",truncate,False,False,True,,False,3,2123996,2123996,18317426,17120056,25.688169,42.281888,8130560,3.275577,2,1,0,0,1,False,0,0,0,"{'delta': 1, 'truncate': 1}",0,1,0,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_050,1,whole_file_bsdiff,"delta:1, truncate:1",truncate,False,False,True,,False,3,2123996,2123996,18317426,17120056,25.688169,42.281888,8130560,3.263306,2,1,0,0,1,False,0,0,0,"{'delta': 1, 'truncate': 1}",0,1,0,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
smartota-alpine-rootfs,alpine_3_20_to_3_21_rootfs_tar_x86_64,os_rootfs,Normalized uncompressed Alpine rootfs tar derived from minirootfs 3.20.0 to 3.21.0 for rootfs-level OTA planning,rootfs_tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.20.0-x86_64.rootfs.tar,/home/arpan/OTA/.cursor-tutor/ota_environment/data/processed/alpine-rootfs/alpine-minirootfs-3.21.0-x86_64.rootfs.tar,c867ca63fce462dfb7186b090b767d3408ef7414a2774509918ab515beeab14f,5402fafa1cf0478942fb117ec219a44482b1750dcb3a7df5d59a89ca5a45a242,8079360,8130560,16384,uncompressed,derivation_normalized_uncompressed_tar,severe_edge_device,interrupt_075,1,whole_file_bsdiff,"delta:1, truncate:1",truncate,False,False,True,,False,3,2123996,2123996,18317426,17120056,25.688169,42.281888,8130560,3.266239,2,1,0,0,1,False,0,0,0,"{'delta': 1, 'truncate': 1}",0,1,0,0,0,0,0,True,False,True,8130560.0,True,False,False,False,False,0.0,0.0,0.0
